,State Code,County Code,Site Num,POC,Latitude,Longitude,Datum,Date Local,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,Method Code,Method Name,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
3168,4,19,1018,1,32.425261,-111.06352,WGS84,2023-01-17,24,100.0,47.958333,56.0,0,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3169,4,19,1018,1,32.425261,-111.06352,WGS84,2023-01-18,24,100.0,44.25,54.0,13,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3170,4,19,1018,1,32.425261,-111.06352,WGS84,2023-01-19,24,100.0,43.291667,59.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3171,4,19,1018,1,32.425261,-111.06352,WGS84,2023-01-20,24,100.0,42.416667,52.0,13,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3172,4,19,1018,1,32.425261,-111.06352,WGS84,2023-01-21,24,100.0,40.583333,54.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3173,4,19,1018,1,32.425261,-111.06352,WGS84,2023-01-22,24,100.0,45.291667,62.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3174,4,19,1018,1,32.425261,-111.06352,WGS84,2023-01-23,24,100.0,39.625,45.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3175,4,19,1018,1,32.425261,-111.06352,WGS84,2023-01-24,24,100.0,37.708333,51.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3176,4,19,1018,1,32.425261,-111.06352,WGS84,2023-01-25,24,100.0,42.916667,55.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3177,4,19,1018,1,32.425261,-111.06352,WGS84,2023-01-26,24,100.0,47.041667,58.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3178,4,19,1018,1,32.425261,-111.06352,WGS84,2023-01-27,24,100.0,45.375,60.0,13,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3179,4,19,1018,1,32.425261,-111.06352,WGS84,2023-01-28,24,100.0,48.958333,66.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3180,4,19,1018,1,32.425261,-111.06352,WGS84,2023-01-29,24,100.0,53.291667,68.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3181,4,19,1018,1,32.425261,-111.06352,WGS84,2023-01-30,24,100.0,48.208333,60.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3182,4,19,1018,1,32.425261,-111.06352,WGS84,2023-01-31,24,100.0,48.083333,61.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3183,4,19,1018,1,32.425261,-111.06352,WGS84,2023-02-01,24,100.0,46.416667,61.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3184,4,19,1018,1,32.425261,-111.06352,WGS84,2023-02-02,24,100.0,48.416667,64.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3185,4,19,1018,1,32.425261,-111.06352,WGS84,2023-02-03,24,100.0,54.375,71.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3186,4,19,1018,1,32.425261,-111.06352,WGS84,2023-02-04,24,100.0,57.333333,77.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3187,4,19,1018,1,32.425261,-111.06352,WGS84,2023-02-05,24,100.0,57.791667,76.0,13,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3188,4,19,1018,1,32.425261,-111.06352,WGS84,2023-02-06,24,100.0,49.25,60.0,12,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3189,4,19,1018,1,32.425261,-111.06352,WGS84,2023-02-07,24,100.0,47.416667,60.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3190,4,19,1018,1,32.425261,-111.06352,WGS84,2023-02-08,24,100.0,48.666667,63.0,13,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3191,4,19,1018,1,32.425261,-111.06352,WGS84,2023-02-09,24,100.0,49.791667,64.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3192,4,19,1018,1,32.425261,-111.06352,WGS84,2023-02-10,24,100.0,51.291667,68.0,16,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3193,4,19,1018,1,32.425261,-111.06352,WGS84,2023-02-11,24,100.0,55.541667,71.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3194,4,19,1018,1,32.425261,-111.06352,WGS84,2023-02-12,24,100.0,55.458333,76.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3195,4,19,1018,1,32.425261,-111.06352,WGS84,2023-02-13,24,100.0,42.333333,49.0,11,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3196,4,19,1018,1,32.425261,-111.06352,WGS84,2023-02-14,24,100.0,48.833333,60.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3197,4,19,1018,1,32.425261,-111.06352,WGS84,2023-02-15,24,100.0,39.125,48.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3198,4,19,1018,1,32.425261,-111.06352,WGS84,2023-02-16,24,100.0,41.833333,55.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3199,4,19,1018,1,32.425261,-111.06352,WGS84,2023-02-17,24,100.0,47.916667,63.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3200,4,19,1018,1,32.425261,-111.06352,WGS84,2023-02-18,24,100.0,58.5,72.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3201,4,19,1018,1,32.425261,-111.06352,WGS84,2023-02-19,24,100.0,57.875,67.0,13,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3202,4,19,1018,1,32.425261,-111.06352,WGS84,2023-02-20,24,100.0,60.666667,69.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3203,4,19,1018,1,32.425261,-111.06352,WGS84,2023-02-21,24,100.0,54.083333,59.0,12,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3204,4,19,1018,1,32.425261,-111.06352,WGS84,2023-02-22,24,100.0,48.666667,52.0,0,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3205,4,19,1018,1,32.425261,-111.06352,WGS84,2023-02-23,24,100.0,48.75,58.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3206,4,19,1018,1,32.425261,-111.06352,WGS84,2023-02-24,24,100.0,50.666667,67.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3207,4,19,1018,1,32.425261,-111.06352,WGS84,2023-02-25,24,100.0,59.916667,76.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3208,4,19,1018,1,32.425261,-111.06352,WGS84,2023-02-26,24,100.0,46.125,54.0,0,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3209,4,19,1018,1,32.425261,-111.06352,WGS84,2023-02-27,24,100.0,46.5,63.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3210,4,19,1018,1,32.425261,-111.06352,WGS84,2023-02-28,24,100.0,47.666667,60.0,13,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3211,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-01,24,100.0,47.875,61.0,13,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3212,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-02,24,100.0,38.708333,49.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3213,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-03,24,100.0,44.375,57.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3214,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-04,24,100.0,51.916667,69.0,13,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3215,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-05,24,100.0,55.958333,71.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3216,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-06,24,100.0,57.333333,71.0,13,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3217,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-07,24,100.0,59.875,71.0,13,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3218,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-08,24,100.0,58.833333,74.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3219,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-09,24,100.0,57.708333,75.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3220,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-10,24,100.0,62.0,77.0,12,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3221,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-11,24,100.0,63.083333,74.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3222,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-12,24,100.0,61.833333,73.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3223,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-13,24,100.0,60.791667,72.0,12,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3224,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-14,24,100.0,62.916667,77.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3225,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-15,24,100.0,59.916667,65.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3226,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-16,24,100.0,58.416667,67.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3227,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-17,24,100.0,56.666667,69.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3228,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-18,24,100.0,58.416667,70.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3229,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-19,24,100.0,61.208333,70.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3230,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-20,24,100.0,62.875,74.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3231,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-21,24,100.0,64.416667,71.0,13,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3232,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-22,24,100.0,58.0,66.0,0,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3233,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-23,24,100.0,55.041667,62.0,12,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3234,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-24,24,100.0,52.125,63.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3235,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-25,24,100.0,53.375,66.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3236,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-26,24,100.0,53.583333,66.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3237,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-27,24,100.0,55.416667,71.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3238,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-28,24,100.0,60.208333,79.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3239,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-29,24,100.0,64.375,81.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3240,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-30,24,100.0,56.458333,62.0,0,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3241,4,19,1018,1,32.425261,-111.06352,WGS84,2023-03-31,24,100.0,55.0,69.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3242,4,19,1018,1,32.425261,-111.06352,WGS84,2023-04-01,24,100.0,61.541667,80.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3243,4,19,1018,1,32.425261,-111.06352,WGS84,2023-04-02,24,100.0,61.458333,79.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3244,4,19,1018,1,32.425261,-111.06352,WGS84,2023-04-03,24,100.0,65.083333,81.0,13,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3245,4,19,1018,1,32.425261,-111.06352,WGS84,2023-04-04,24,100.0,48.791667,56.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3246,4,19,1018,1,32.425261,-111.06352,WGS84,2023-04-05,24,100.0,52.208333,67.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3247,4,19,1018,1,32.425261,-111.06352,WGS84,2023-04-06,24,100.0,58.25,78.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3248,4,19,1018,1,32.425261,-111.06352,WGS84,2023-04-07,24,100.0,62.75,81.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3249,4,19,1018,1,32.425261,-111.06352,WGS84,2023-04-08,24,100.0,65.291667,82.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3250,4,19,1018,1,32.425261,-111.06352,WGS84,2023-04-09,24,100.0,68.208333,85.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3251,4,19,1018,1,32.425261,-111.06352,WGS84,2023-04-10,24,100.0,76.0,94.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3252,4,19,1018,1,32.425261,-111.06352,WGS84,2023-04-11,24,100.0,78.291667,96.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3253,4,19,1018,1,32.425261,-111.06352,WGS84,2023-04-12,24,100.0,76.416667,92.0,13,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3254,4,19,1018,1,32.425261,-111.06352,WGS84,2023-04-13,24,100.0,71.125,82.0,13,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3255,4,19,1018,1,32.425261,-111.06352,WGS84,2023-04-14,24,100.0,63.541667,76.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3256,4,19,1018,1,32.425261,-111.06352,WGS84,2023-04-15,24,100.0,66.291667,81.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3257,4,19,1018,1,32.425261,-111.06352,WGS84,2023-04-16,24,100.0,71.083333,88.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3258,4,19,1018,1,32.425261,-111.06352,WGS84,2023-04-17,24,100.0,71.666667,88.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3259,4,19,1018,1,32.425261,-111.06352,WGS84,2023-04-18,24,100.0,69.5,84.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3260,4,19,1018,1,32.425261,-111.06352,WGS84,2023-04-19,24,100.0,65.416667,81.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3261,4,19,1018,1,32.425261,-111.06352,WGS84,2023-04-20,24,100.0,64.416667,80.0,15,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
3262,4,19,1018,1,32.425261,-111.06352,WGS84,2023-04-21,24,100.0,69.833333,86.0,14,40,INSTRUMENTAL - ELECTRONIC OR MACHINE AVG.,TANGERINE,"12101 N CAMINO DE OESTE, TUCSON",Arizona,Pima,Marana,"Tucson, AZ",2023-08-09
